filepath,filename,label,screen_source,screen_type,image_width,image_height,focal_length_35mm_eq,f_number,exposure_time,shutter_speed_value,iso,metering_mode,device_model,device_make,lens_model,datetime_original,orientation,flash
data/re-photo/authentic-OLED/IMG_E7700.jpeg,IMG_E7700.jpeg,rephoto,authentic,oled,1629,2245,25,1.6,0.012048192771084338,6.366704578517206,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:17:51,1,16
data/re-photo/authentic-OLED/IMG_E7702.jpeg,IMG_E7702.jpeg,rephoto,authentic,oled,1010,2189,25,1.6,0.012195121951219513,6.36563349646547,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:17:58,1,16
data/re-photo/authentic-OLED/IMG_E7703.jpeg,IMG_E7703.jpeg,rephoto,authentic,oled,998,2207,25,1.6,0.006060606060606061,7.3659904337786575,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:18:02,1,16
data/re-photo/authentic-OLED/IMG_E7704.jpeg,IMG_E7704.jpeg,rephoto,authentic,oled,1632,2201,25,1.6,0.005291005291005291,7.559247596950613,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:18:06,1,16
data/re-photo/authentic-OLED/IMG_E7705.jpeg,IMG_E7705.jpeg,rephoto,authentic,oled,1620,2201,25,1.6,0.003787878787878788,8.042444916675986,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:18:09,1,16
data/re-photo/authentic-OLED/IMG_E7706.jpeg,IMG_E7706.jpeg,rephoto,authentic,oled,1633,2204,25,1.6,0.006060606060606061,7.3659904337786575,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:18:12,1,16
data/re-photo/authentic-OLED/IMG_E7707.jpeg,IMG_E7707.jpeg,rephoto,authentic,oled,1653,2192,25,1.6,0.0058823529411764705,7.411932316324742,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:18:15,1,16
data/re-photo/authentic-OLED/IMG_E7708.jpeg,IMG_E7708.jpeg,rephoto,authentic,oled,1625,2182,25,1.6,0.006060606060606061,7.3659904337786575,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:18:18,1,16
data/re-photo/authentic-OLED/IMG_E7709.jpeg,IMG_E7709.jpeg,rephoto,authentic,oled,1586,2189,25,1.6,0.006060606060606061,7.3659904337786575,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:18:22,1,16
data/re-photo/authentic-OLED/IMG_E7710.jpeg,IMG_E7710.jpeg,rephoto,authentic,oled,1082,2181,25,1.6,0.012048192771084338,6.366704578517206,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:18:25,1,16
data/re-photo/authentic-OLED/IMG_E7711.jpeg,IMG_E7711.jpeg,rephoto,authentic,oled,996,2213,25,1.6,0.008333333333333333,6.9072946070420445,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:18:29,1,16
data/re-photo/authentic-OLED/IMG_E7713.jpeg,IMG_E7713.jpeg,rephoto,authentic,oled,980,2181,25,1.6,0.011363636363636364,6.4621811295533025,80,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:18:35,1,16
data/re-photo/authentic-OLED/IMG_E7714.jpeg,IMG_E7714.jpeg,rephoto,authentic,oled,993,2164,25,1.6,0.012048192771084338,6.366704578517206,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:18:37,1,16
data/re-photo/authentic-OLED/IMG_E7715.jpeg,IMG_E7715.jpeg,rephoto,authentic,oled,990,2162,25,1.6,0.008333333333333333,6.905909896228803,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:18:40,1,16
data/re-photo/authentic-OLED/IMG_E7716.jpeg,IMG_E7716.jpeg,rephoto,authentic,oled,1352,2198,25,1.6,0.006060606060606061,7.3659904337786575,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:18:44,1,16
data/re-photo/authentic-OLED/IMG_E7717.jpeg,IMG_E7717.jpeg,rephoto,authentic,oled,897,1987,25,1.6,0.008264462809917356,6.922439780250739,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:18:51,1,16
data/re-photo/authentic-OLED/IMG_E7718.jpeg,IMG_E7718.jpeg,rephoto,authentic,oled,1442,1947,25,1.6,0.006024096385542169,7.374344220680318,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:18:56,1,16
data/re-photo/authentic-OLED/IMG_E7719.jpeg,IMG_E7719.jpeg,rephoto,authentic,oled,1444,1967,25,1.6,0.005813953488372093,7.428985354546413,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:19:01,1,16
data/re-photo/authentic-OLED/IMG_E7720.jpeg,IMG_E7720.jpeg,rephoto,authentic,oled,1564,2058,25,1.6,0.012048192771084338,6.366704578517206,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:19:14,1,16
data/re-photo/authentic-OLED/IMG_E7721.jpeg,IMG_E7721.jpeg,rephoto,authentic,oled,1559,2055,25,1.6,0.008333333333333333,6.905909896228803,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:19:21,1,16
data/re-photo/authentic-OLED/IMG_E7722.jpeg,IMG_E7722.jpeg,rephoto,authentic,oled,1561,2045,25,1.6,0.008333333333333333,6.905909896228803,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:19:26,1,16
data/re-photo/authentic-OLED/IMG_E7723.jpeg,IMG_E7723.jpeg,rephoto,authentic,oled,1536,2061,25,1.6,0.008333333333333333,6.9072946070420445,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:19:32,1,16
data/re-photo/authentic-OLED/IMG_E7724.jpeg,IMG_E7724.jpeg,rephoto,authentic,oled,1542,2087,25,1.6,0.012048192771084338,6.366704578517206,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:19:40,1,16
data/re-photo/authentic-OLED/IMG_E7725.jpeg,IMG_E7725.jpeg,rephoto,authentic,oled,1557,2121,25,1.6,0.012048192771084338,6.366704578517206,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:19:43,1,16
data/re-photo/authentic-OLED/IMG_E7726.jpeg,IMG_E7726.jpeg,rephoto,authentic,oled,1529,2081,25,1.6,0.00909090909090909,6.781503984849681,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:19:47,1,16
data/re-photo/authentic-OLED/IMG_E7728.jpeg,IMG_E7728.jpeg,rephoto,authentic,oled,1549,2098,25,1.6,0.008264462809917356,6.923840453755375,80,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:19:53,1,16
data/re-photo/authentic-OLED/IMG_E7729.jpeg,IMG_E7729.jpeg,rephoto,authentic,oled,1536,2099,25,1.6,0.008264462809917356,6.922439780250739,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:19:56,1,16
data/re-photo/authentic-OLED/IMG_E7730.jpeg,IMG_E7730.jpeg,rephoto,authentic,oled,1527,2076,25,1.6,0.008333333333333333,6.9072946070420445,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:20:00,1,16
data/re-photo/authentic-OLED/IMG_E7731.jpeg,IMG_E7731.jpeg,rephoto,authentic,oled,1480,2043,25,1.6,0.008264462809917356,6.922439780250739,80,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:20:04,1,16
data/re-photo/authentic-OLED/IMG_E7732.jpeg,IMG_E7732.jpeg,rephoto,authentic,oled,1907,1551,25,1.6,0.004545454545454545,7.782138963227277,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:20:07,1,16
data/re-photo/authentic-OLED/IMG_E7734.jpeg,IMG_E7734.jpeg,rephoto,authentic,oled,1102,2003,25,1.6,0.008264462809917356,6.922439780250739,100,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:20:17,1,16
data/re-photo/authentic-OLED/IMG_E7735.jpeg,IMG_E7735.jpeg,rephoto,authentic,oled,1505,2050,25,1.6,0.008333333333333333,6.9072946070420445,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:20:20,1,16
data/re-photo/authentic-OLED/IMG_E7736.jpeg,IMG_E7736.jpeg,rephoto,authentic,oled,1421,1918,25,1.6,0.008264462809917356,6.922439780250739,100,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:20:37,1,16
data/re-photo/authentic-OLED/IMG_E7737.jpeg,IMG_E7737.jpeg,rephoto,authentic,oled,2482,1872,25,1.6,0.008264462809917356,6.922439780250739,100,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:20:39,1,16
data/re-photo/authentic-OLED/IMG_E7738.jpeg,IMG_E7738.jpeg,rephoto,authentic,oled,1385,1855,25,1.6,0.012048192771084338,6.366704578517206,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:20:43,1,16
data/re-photo/authentic-OLED/IMG_E7740.jpeg,IMG_E7740.jpeg,rephoto,authentic,oled,1568,2093,25,1.6,0.006060606060606061,7.3659904337786575,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:20:59,1,16
data/re-photo/authentic-OLED/IMG_E7741.jpeg,IMG_E7741.jpeg,rephoto,authentic,oled,1605,2156,25,1.6,0.006060606060606061,7.3659904337786575,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:21:02,1,16
data/re-photo/authentic-OLED/IMG_E7742.jpeg,IMG_E7742.jpeg,rephoto,authentic,oled,1590,2152,25,1.6,0.008264462809917356,6.923840453755375,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:21:06,1,16
data/re-photo/authentic-OLED/IMG_E7743.jpeg,IMG_E7743.jpeg,rephoto,authentic,oled,1574,2146,25,1.6,0.006060606060606061,7.3659904337786575,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:21:09,1,16
data/re-photo/authentic-OLED/IMG_E7744.jpeg,IMG_E7744.jpeg,rephoto,authentic,oled,1141,2102,25,1.6,0.006060606060606061,7.3659904337786575,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:21:13,1,16
data/re-photo/authentic-OLED/IMG_E7745.jpeg,IMG_E7745.jpeg,rephoto,authentic,oled,1553,2082,25,1.6,0.012195121951219513,6.36563349646547,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:21:16,1,16
